age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,month_of_birth
58,,HS-grad,9,Divorced,,Unmarried,White,Male,0,0,40,United-States,33478,10
39,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,43257,2
36,Private,Some-college,10,Divorced,Machine-op-inspct,Own-child,Other,Male,0,0,40,Mexico,41924,3
33,Private,HS-grad,9,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,48,China,35463,7
55,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,India,13606,8
45,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,84615,10
36,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,52080,2
33,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,29379,8
33,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,87764,3
45,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,8140,12
28,Private,11th,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Mexico,21691,9
64,Local-gov,Doctorate,16,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,106729,1
21,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,70,United-States,12692,6
24,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,34968,2
21,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,15857,11
24,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,18887,11
65,,Assoc-voc,11,Married-civ-spouse,,Husband,White,Male,0,0,50,United-States,71473,1
21,,Some-college,10,Never-married,,Own-child,White,Male,0,0,30,United-States,18481,12
34,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Jamaica,35882,1
68,Self-emp-inc,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,1258,40,United-States,25279,5
51,Private,Doctorate,16,Divorced,Craft-repair,Not-in-family,White,Female,4787,0,60,United-States,59908,8
32,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,21080,1
45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,59654,2
39,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,30812,1
62,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,10118,7
18,Private,9th,5,Never-married,Sales,Own-child,Other,Female,0,0,32,United-States,49627,7
37,Private,10th,6,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,38295,9
34,Private,11th,7,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,45,United-States,1092,7
45,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,74549,11
24,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,31644,8
46,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,57352,8
57,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,38,United-States,4974,8
41,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,46442,3
49,Private,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Female,0,0,60,United-States,39244,12
56,State-gov,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,47159,2
25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,28140,10
58,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States,12892,3
44,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,21207,11
47,Private,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,26276,8
40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,110105,11
27,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,4233,12
25,Private,12th,8,Married-civ-spouse,Other-service,Husband,Black,Male,3103,0,40,United-States,22132,3
42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,23242,2
37,Private,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,30,United-States,27124,2
53,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,47329,7
33,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,25,United-States,77866,1
23,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,16074,12
36,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,85704,11
27,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,22434,6
27,Private,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,12331,6
29,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,6849,0,48,United-States,11350,2
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,32748,3
25,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,35,United-States,10359,9
42,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,65801,11
46,Federal-gov,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,40,United-States,93325,4
65,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,2174,40,United-States,120204,11
36,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,22891,10
63,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,16147,4
41,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,81588,10
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,24797,1
21,Private,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,25,Mexico,26924,3
61,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,15573,5
23,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,19295,5
26,Private,10th,6,Never-married,Adm-clerical,Not-in-family,White,Female,2907,0,40,United-States,32792,6
26,Private,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,24375,8
25,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Male,0,0,40,,34675,9
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,68500,8
32,Private,HS-grad,9,Divorced,Craft-repair,Other-relative,Black,Female,0,0,50,United-States,6418,7
24,Private,11th,7,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,27531,11
41,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,40,United-States,57859,11
36,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,100554,2
31,Private,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,0,0,40,United-States,18044,2
32,Private,5th-6th,3,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,40,United-States,8783,9
58,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,25389,4
17,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,10621,3
19,,HS-grad,9,Never-married,,Own-child,White,Female,0,0,40,United-States,7412,3
27,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,25,United-States,9587,7
22,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,24,United-States,11273,8
35,Federal-gov,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,22510,7
36,Self-emp-not-inc,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,50,United-States,49888,5
19,Private,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,1799,9
35,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,11638,10
47,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,60,United-States,16964,7
39,Local-gov,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,54762,3
34,Private,HS-grad,9,Divorced,Other-service,Own-child,White,Male,0,0,40,United-States,48115,9
67,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,55087,12
71,Self-emp-not-inc,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1411,70,United-States,37222,10
56,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,74539,11
35,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,24639,6
54,Self-emp-not-inc,7th-8th,4,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,Cuba,32934,11
37,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,United-States,36471,3
70,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,32,United-States,30607,12
60,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,52,United-States,70360,9
23,Private,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,25,United-States,23288,1
26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,34149,6
32,Private,Bachelors,13,Separated,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,38778,10
44,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,14344,0,40,United-States,51804,12
31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,1902,40,China,34840,12
32,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,Mexico,25455,11
38,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,22361,11
47,Self-emp-not-inc,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,24770,5
38,Private,Assoc-acdm,12,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,45460,1
46,Private,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,2824,40,United-States,56963,3
45,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,48719,3
40,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,6849,0,43,United-States,39452,10
25,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,10844,8
74,Self-emp-not-inc,Bachelors,13,Widowed,Craft-repair,Not-in-family,White,Male,15831,0,8,Germany,78057,11
26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,6516,2
28,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,,16074,3
45,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,25498,9
61,,HS-grad,9,Divorced,,Not-in-family,White,Male,4865,0,40,United-States,25257,2
32,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1848,50,United-States,80394,10
27,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,5539,6
72,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,2414,0,12,United-States,31442,10
53,Private,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,45803,11
44,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,97870,2
18,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,35965,8
36,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,80,United-States,33129,12
52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,26784,4
18,,10th,6,Never-married,,Own-child,White,Female,0,0,30,United-States,27068,3
44,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,60453,3
61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,21628,9
70,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,28,United-States,43403,11
41,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,56347,12
53,Federal-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,96517,7
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,51001,5
29,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,19672,1
53,,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,35,United-States,68382,2
23,Private,12th,8,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,44524,5
29,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,19164,11
29,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,96620,9
22,Private,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Mexico,9070,6
46,Private,Assoc-voc,11,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,49150,10
48,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,72,United-States,41065,3
37,State-gov,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,12138,5
42,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,66362,1
55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,41624,7
26,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,31110,2
40,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,38980,7
28,Self-emp-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,17320,8
21,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,,18882,3
28,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,37,United-States,35259,1
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,45051,11
27,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,12894,2
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,24,United-States,59234,7
61,,Bachelors,13,Married-civ-spouse,,Husband,Other,Male,0,0,24,United-States,90039,9
27,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,11592,6
36,Private,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,42,United-States,3865,10
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,5738,5
51,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,37253,4
37,State-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,16585,8
61,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,24,,5059,2
37,Local-gov,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,27,United-States,45640,9
59,Private,Prof-school,15,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,0,0,50,United-States,8954,4
50,Private,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,36904,10
56,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,7688,0,45,United-States,106392,8
25,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,46,United-States,45732,5
79,Private,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,8149,10
28,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,55,United-States,13226,5
57,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Cuba,26307,11
60,,Preschool,1,Widowed,,Not-in-family,White,Female,0,0,40,Guatemala,15788,3
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,46489,11
23,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Columbia,40135,4
51,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Male,0,0,20,United-States,13541,6
49,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,51327,3
38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,20815,10
19,,Some-college,10,Never-married,,Own-child,White,Female,0,1602,30,United-States,32260,7
23,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,37343,10
32,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,6649,8
47,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,44773,5
71,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,18315,8
52,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,31736,2
20,,HS-grad,9,Never-married,,Own-child,White,Male,0,0,40,United-States,43666,1
19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,24515,7
31,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,42662,2
36,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,7295,2
42,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,36748,4
44,Local-gov,Assoc-voc,11,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,22655,6
